,Delay type,Best interval,slope best interval,half-life best interval,mse best interval,Log2 initial abundance,,,half-life best interval,Log2 initial abundance
MSMEG_0788,0,0-2,-2.14053333333333,0.467173290145759,0.0847028459259259,14.7423666666667,,MSMEG_0788,0.467173290145759,14.7423666666667
MSMEG_5172,0,0-2,-2.13901666666666,0.467504538689898,0.301983906481481,11.6337333333333,,MSMEG_5172,0.467504538689898,11.6337333333333
MSMEG_0187,0,0-2,-2.13876666666666,0.467559185200195,0.0299939120987654,12.938,,MSMEG_0187,0.467559185200195,12.938
MSMEG_0663,0,0-2,-2.13791666666666,0.467745078931984,0.244835316358024,11.6450333333333,,MSMEG_0663,0.467745078931984,11.6450333333333
MSMEG_2910,0,0-2,-2.1376,0.467814371257485,0.406118128395061,11.3850333333333,,MSMEG_2910,0.467814371257485,11.3850333333333
MSMEG_2086,0,0-2,-2.13743333333333,0.467850849149292,0.0428489965432098,15.3083666666667,,MSMEG_2086,0.467850849149292,15.3083666666667
MSMEG_0597,0,0-2,-2.13515,0.468351169707046,0.228060220555555,12.8264333333333,,MSMEG_0597,0.468351169707046,12.8264333333333
MSMEG_2010,0,0-2,-2.13501666666666,0.468380418575969,0.0399912533950616,15.3191,,MSMEG_2010,0.468380418575969,15.3191
VBIMycSme59918_5985,0,0-2,-2.13408333333333,0.46858526299348,0.343546627469135,10.3574333333333,,VBIMycSme59918_5985,0.46858526299348,10.3574333333333
MSMEG_5888,0,0-2,-2.13266666666666,0.468896530165678,0.0400560814814814,14.2627,,MSMEG_5888,0.468896530165678,14.2627
MSMEG_2225,0,0-2,-2.13,0.469483568075117,0.233796634320987,13.3922333333333,,MSMEG_2225,0.469483568075117,13.3922333333333
MSMEG_1419,0,0-2,-2.12075,0.471531297889897,0.412889391666666,11.4630333333333,,MSMEG_1419,0.471531297889897,11.4630333333333
MSMEG_3004,1,1-4,-2.11874523809523,0.471977461952438,0.105759022248677,13.6559333333333,,MSMEG_3004,0.471977461952438,13.6559333333333
MSMEG_4456,0,0-2,-2.11791666666666,0.472162108990755,0.180202806728395,12.1996,,MSMEG_4456,0.472162108990755,12.1996
MSMEG_2701,0,0-2,-2.11696666666666,0.472373994237039,0.0697051409876545,12.981,,MSMEG_2701,0.472373994237039,12.981
MSMEG_0523,0,0-2,-2.11586666666666,0.472619572751908,0.463015575802468,9.69343333333333,,MSMEG_0523,0.472619572751908,9.69343333333333
MSMEG_3683,0,0-2,-2.11451666666666,0.472921313775411,0.117552771172839,12.2346,,MSMEG_3683,0.472921313775411,12.2346
MSMEG_2763,0,0-2,-2.11438333333333,0.472951136265106,0.279837166481481,13.2933333333333,,MSMEG_2763,0.472951136265106,13.2933333333333
MSMEG_3335,0,0-2,-2.11078333333333,0.4737577676534,0.202953506481481,12.8137666666667,,MSMEG_3335,0.4737577676534,12.8137666666667
MSMEG_6313,0,0-2,-2.10898333333333,0.47416211602747,0.0516164464814813,14.7214333333333,,MSMEG_6313,0.47416211602747,14.7214333333333
MSMEG_6187,0,0-2,-2.10805,0.474372049998814,0.160011220555555,13.9244333333333,,MSMEG_6187,0.474372049998814,13.9244333333333
MSMEG_0369,1,1-4,-2.10680952380952,0.474651357276858,0.43842454010582,13.6258,,MSMEG_0369,0.474651357276858,13.6258
MSMEG_3042,0,0-2,-2.10671666666666,0.474672278347825,0.126605020802468,13.9296666666667,,MSMEG_3042,0.474672278347825,13.9296666666667
MSMEG_1763,0,0-2,-2.10495,0.475070666761681,0.359505431172839,11.2938666666667,,MSMEG_1763,0.475070666761681,11.2938666666667
MSMEG_1478,1,1-4,-2.10440714285714,0.475193216956252,0.205872262142856,13.4827333333333,,MSMEG_1478,0.475193216956252,13.4827333333333
MSMEG_0380,0,0-2,-2.10281666666666,0.475552631787525,0.0731611464814814,14.9838666666667,,MSMEG_0380,0.475552631787525,14.9838666666667
MSMEG_0542,0,0-2,-2.10246666666666,0.475631797571109,0.0904961395061724,14.1844666666667,,MSMEG_0542,0.475631797571109,14.1844666666667
MSMEG_0111,0,0-2,-2.0984,0.476553564620663,0.211421804444443,12.9214,,MSMEG_0111,0.476553564620663,12.9214
MSMEG_2369,0,0-2,-2.09725,0.476814876624151,0.0728235059876542,14.7200666666667,,MSMEG_2369,0.476814876624151,14.7200666666667
MSMEG_1636,0,0-2,-2.09615,0.477065095532285,0.122657376111111,12.8488,,MSMEG_1636,0.477065095532285,12.8488
MSMEG_0608,0,0-2,-2.09173333333333,0.478072412034677,0.0811325602469135,13.1816333333333,,MSMEG_0608,0.478072412034677,13.1816333333333
MSMEG_5481,0,0-2,-2.09121666666666,0.478190527045661,0.110141179814814,13.8677333333333,,MSMEG_5481,0.478190527045661,13.8677333333333
MSMEG_3144,0,0-2,-2.08911666666666,0.478671208724582,0.0898921333950616,15.0434666666667,,MSMEG_3144,0.478671208724582,15.0434666666667
MSMEG_3918,0,0-2,-2.08858333333333,0.478793440529865,0.0610928489506172,12.8412666666667,,MSMEG_3918,0.478793440529865,12.8412666666667
MSMEG_2309,0,0-2,-2.08765,0.47900749646732,0.233391162283951,14.8045,,MSMEG_2309,0.47900749646732,14.8045
MSMEG_2410,0,0-2,-2.08091666666666,0.480557446638102,0.0931708941358023,15.0245,,MSMEG_2410,0.480557446638102,15.0245
MSMEG_5956,0,0-2,-2.08086666666666,0.480568993688529,0.0229753903703703,12.9127,,MSMEG_5956,0.480568993688529,12.9127
MSMEG_5317,0,0-2,-2.08013333333333,0.480738414204218,0.174860970617283,10.8686333333333,,MSMEG_5317,0.480738414204218,10.8686333333333
ORF43,0,0-2,-2.07986666666666,0.48080005128534,0.37290815728395,12.4796333333333,,ORF43,0.48080005128534,12.4796333333333
MSMEG_3534,0,0-2,-2.07891666666666,0.481019761895219,0.278483035617283,12.4915,,MSMEG_3534,0.481019761895219,12.4915
MSMEG_3377,0,0-2,-2.07491666666666,0.481947066147236,0.15172482228395,11.1691666666667,,MSMEG_3377,0.481947066147236,11.1691666666667
MSMEG_0221,1,1-4,-2.07468571428571,0.482000716115351,0.425771481904761,13.3461333333333,,MSMEG_0221,0.482000716115351,13.3461333333333
MSMEG_2008,0,0-2,-2.07421666666666,0.482109712100152,0.29691330228395,9.069,,MSMEG_2008,0.482109712100152,9.069
MSMEG_1111,0,0-2,-2.0705,0.482975126780971,0.214102250617284,12.3521333333333,,MSMEG_1111,0.482975126780971,12.3521333333333
MSMEG_5451,0,0-2,-2.06841666666666,0.483461584948231,0.425543247469135,12.2768333333333,,MSMEG_5451,0.483461584948231,12.2768333333333
MSMEG_3014,0,0-2,-2.06505,0.484249776034479,0.217933318333333,12.3943,,MSMEG_3014,0.484249776034479,12.3943
MSMEG_6839,0,0-2,-2.06185,0.485001333753668,0.309932927222222,11.1632666666667,,MSMEG_6839,0.485001333753668,11.1632666666667
MSMEG_0230,0,0-2,-2.06138333333333,0.485111130874899,0.071848702037037,14.0515333333333,,MSMEG_0230,0.485111130874899,14.0515333333333
MSMEG_3538,0,0-2,-2.05901666666666,0.485668725362432,0.044077383765432,14.5838333333333,,MSMEG_3538,0.485668725362432,14.5838333333333
MSMEG_2009,0,0-2,-2.05763333333333,0.485995237246676,0.116875286172839,13.0101,,MSMEG_2009,0.485995237246676,13.0101
MSMEG_2091,1,1-4,-2.05744761904761,0.486039105317733,0.132893547089947,14.6002333333333,,MSMEG_2091,0.486039105317733,14.6002333333333
MSMEG_4152,0,0-2,-2.05696666666666,0.486152749193798,0.216583908148148,12.6877333333333,,MSMEG_4152,0.486152749193798,12.6877333333333
MSMEG_0632,0,0-2,-2.05498333333333,0.486621951516234,0.187984919320987,12.1433,,MSMEG_0632,0.486621951516234,12.1433
MSMEG_3382,0,0-2,-2.05411666666666,0.486827265572389,0.168512213148148,13.2447,,MSMEG_3382,0.486827265572389,13.2447
MSMEG_2612,0,0-2,-2.0535,0.486973459946433,0.0836069955555555,14.6514333333333,,MSMEG_2612,0.486973459946433,14.6514333333333
MSMEG_3733,0,0-2,-2.05313333333333,0.487060427963763,0.303207368395062,12.8253,,MSMEG_3733,0.487060427963763,12.8253
MSMEG_4256,0,0-2,-2.05223333333333,0.487274026670133,0.024165581728395,16.3282,,MSMEG_4256,0.487274026670133,16.3282
MSMEG_0866,0,0-2,-2.0515,0.487448208627833,0.0400371733333333,16.8896666666667,,MSMEG_0866,0.487448208627833,16.8896666666667
VBIMycSme59918_2364,0,0-2,-2.05031666666666,0.487729537713688,0.0274253509259259,16.1857,,VBIMycSme59918_2364,0.487729537713688,16.1857
MSMEG_5156,0,0-2,-2.0501,0.487781083849568,0.0612024120987652,14.2127333333333,,MSMEG_5156,0.487781083849568,14.2127333333333
MSMEG_3681,0,0-2,-2.04845,0.488173985208328,0.0886697783333334,13.5425666666667,,MSMEG_3681,0.488173985208328,13.5425666666667
MSMEG_5260,0,0-2,-2.04828333333333,0.488213707413526,0.088024944259259,13.2482,,MSMEG_5260,0.488213707413526,13.2482
MSMEG_3819,0,0-2,-2.04641666666666,0.488659038156128,0.0375810600617283,13.0105666666667,,MSMEG_3819,0.488659038156128,13.0105666666667
MSMEG_6754,0,0-2,-2.0464,0.488663017982799,0.0239385446913579,15.823,,MSMEG_6754,0.488663017982799,15.823
MSMEG_1175,0,0-2,-2.04525,0.488937782667156,0.18579948228395,10.4366,,MSMEG_1175,0.488937782667156,10.4366
MSMEG_0543,0,0-2,-2.04513333333333,0.488965674609643,0.250250497037037,10.6699666666667,,MSMEG_0543,0.488965674609643,10.6699666666667
MSMEG_2785,0,0-2,-2.04478333333333,0.489049369533855,0.104121126728395,15.2242,,MSMEG_2785,0.489049369533855,15.2242
MSMEG_2682,0,0-2,-2.04448333333333,0.489121130848055,0.0640433798148146,12.5107666666667,,MSMEG_2682,0.489121130848055,12.5107666666667
MSMEG_0736,0,0-2,-2.04171666666666,0.489783923659014,0.00704532648148148,16.5681666666667,,MSMEG_0736,0.489783923659014,16.5681666666667
MSMEG_0656,0,0-2,-2.0417,0.489787921829848,0.0740290688888889,11.3463333333333,,MSMEG_0656,0.489787921829848,11.3463333333333
MSMEG_2106,0,0-2,-2.03786666666666,0.490709238419264,0.295532424691358,12.9455666666667,,MSMEG_2106,0.490709238419264,12.9455666666667
MSMEG_5688,0,0-2,-2.03773333333333,0.490741346594256,0.240476049135802,12.3708,,MSMEG_5688,0.490741346594256,12.3708
MSMEG_2173,0,0-2,-2.03195,0.492138093949162,0.0739258570987654,12.8047666666667,,MSMEG_2173,0.492138093949162,12.8047666666667
MSMEG_0884,0,0-2,-2.03125,0.492307692307692,0.156217623024691,11.8919,,MSMEG_0884,0.492307692307692,11.8919
MSMEG_5548,0,0-2,-2.0299,0.492635105177595,0.161839765432098,13.5642666666667,,MSMEG_5548,0.492635105177595,13.5642666666667
MSMEG_1195,0,0-2,-2.02736666666666,0.49325068644054,0.169401619506172,14.5844666666667,,MSMEG_1195,0.49325068644054,14.5844666666667
MSMEG_3841,0,0-2,-2.02735,0.493254741411202,0.247088773888888,9.92933333333333,,MSMEG_3841,0.493254741411202,9.92933333333333
MSMEG_1506,0,0-2,-2.02565,0.493668698936144,0.0648616911728394,11.8528333333333,,MSMEG_1506,0.493668698936144,11.8528333333333
MSMEG_3514,0,0-2,-2.0246,0.493924725871777,0.122304288395061,12.9800333333333,,MSMEG_3514,0.493924725871777,12.9800333333333
MSMEG_1566,0,0-2,-2.02385,0.494107764903525,0.0380508361111111,13.0008,,MSMEG_1566,0.494107764903525,13.0008
MSMEG_4525,0,0-2,-2.02311666666666,0.49428686762174,0.182764655617284,13.0417666666667,,MSMEG_4525,0.49428686762174,13.0417666666667
MSMEG_3187,0,0-2,-2.01981666666666,0.495094439264291,0.100850387469135,16.5805333333333,,MSMEG_3187,0.495094439264291,16.5805333333333
MSMEG_1204,0,0-2,-2.01958333333333,0.495151640189809,0.14912915537037,12.8747666666667,,MSMEG_1204,0.495151640189809,12.8747666666667
MSMEG_3630,0,0-2,-2.01865,0.49538057612761,0.148308416358024,13.8722333333333,,MSMEG_3630,0.49538057612761,13.8722333333333
MSMEG_1958,0,0-2,-2.0162,0.495982541414542,0.0519730676543208,14.4386666666667,,MSMEG_1958,0.495982541414542,14.4386666666667
MSMEG_1831,0,0-2,-2.01556666666666,0.496138389534789,0.0469645328395059,15.4794333333333,,MSMEG_1831,0.496138389534789,15.4794333333333
MSMEG_0644,0,0-2,-2.01251666666666,0.496890294904392,0.10925873537037,13.4505,,MSMEG_0644,0.496890294904392,13.4505
MSMEG_3343,0,0-2,-2.00598333333333,0.49850862835351,0.21770287265432,12.4543333333333,,MSMEG_3343,0.49850862835351,12.4543333333333
MSMEG_2728,0,0-2,-2.00156666666666,0.499608639898748,0.0367127587654321,14.3029333333333,,MSMEG_2728,0.499608639898748,14.3029333333333
MSMEG_4750,1,1-4,-2.00089999999999,0.499775101204461,0.244504377777777,9.4292,,MSMEG_4750,0.499775101204461,9.4292
MSMEG_6778,0,0-2,-2.0002,0.4999500049995,0.110528421728395,12.4269333333333,,MSMEG_6778,0.4999500049995,12.4269333333333
MSMEG_0929,0,0-2,-2.00018333333333,0.499954170867671,0.0313622304320987,16.1432666666667,,MSMEG_0929,0.499954170867671,16.1432666666667
MSMEG_5208,0,0-2,-1.99946666666666,0.500133368898375,0.0449169148148147,11.6440333333333,,MSMEG_5208,0.500133368898375,11.6440333333333
MSMEG_1648,0,0-2,-1.9966,0.500851447460683,0.180626843209876,10.7532666666667,,MSMEG_1648,0.500851447460683,10.7532666666667
MSMEG_6649,0,0-2,-1.99331666666666,0.501676435421702,0.0455468489506172,15.3003,,MSMEG_6649,0.501676435421702,15.3003
MSMEG_5595,0,0-2,-1.99221666666666,0.501953435452973,0.072819655617284,12.4591333333333,,MSMEG_5595,0.501953435452973,12.4591333333333
MSMEG_3445,0,0-2,-1.99006666666666,0.502495728786307,0.226853045925926,8.75503333333334,,MSMEG_3445,0.502495728786307,8.75503333333334
MSMEG_5817,0,0-2,-1.9887,0.502841051943481,0.461633431358024,11.8170666666667,,MSMEG_5817,0.502841051943481,11.8170666666667
MSMEG_6564,0,0-2,-1.988,0.503018108651911,0.275580610617283,10.6075,,MSMEG_6564,0.503018108651911,10.6075
MSMEG_4804,0,0-2,-1.9835,0.504159314343332,0.0839849688888889,14.2557,,MSMEG_4804,0.504159314343332,14.2557
MSMEG_2700,0,0-2,-1.98151666666666,0.504663935874038,0.0345008533950616,12.7005666666667,,MSMEG_2700,0.504663935874038,12.7005666666667
MSMEG_3360,0,0-2,-1.9814,0.504693650953871,0.0728880765432099,14.0185333333333,,MSMEG_3360,0.504693650953871,14.0185333333333
MSMEG_1351,1,1-4,-1.97649285714285,0.505946680447692,0.276670846587301,12.5945666666667,,MSMEG_1351,0.505946680447692,12.5945666666667
MSMEG_5565,0,0-2,-1.97558333333333,0.506179609398069,0.166061669691358,11.3502,,MSMEG_5565,0.506179609398069,11.3502
MSMEG_4242,0,0-2,-1.97523333333333,0.506269301517121,0.079851358765432,14.0026,,MSMEG_4242,0.506269301517121,14.0026
MSMEG_4745,0,0-2,-1.97256666666666,0.506953715125811,0.036932264691358,15.4541666666667,,MSMEG_4745,0.506953715125811,15.4541666666667
MSMEG_3917,0,0-2,-1.97251666666666,0.506966565555003,0.0741682642592592,12.4065666666667,,MSMEG_3917,0.506966565555003,12.4065666666667
MSMEG_5173,0,0-2,-1.97156666666666,0.507210847549328,0.0605640809876543,12.8399,,MSMEG_5173,0.507210847549328,12.8399
VBIMycSme59918_5849,0,0-2,-1.97101666666666,0.50735238159664,0.228537189691357,11.5456,,VBIMycSme59918_5849,0.50735238159664,11.5456
MSMEG_6921,0,0-2,-1.96628333333333,0.508573705044204,0.438267837592592,14.2552333333333,,MSMEG_6921,0.508573705044204,14.2552333333333
MSMEG_5513,0,0-2,-1.9659,0.508672872475711,0.0912777891358027,15.4665666666667,,MSMEG_5513,0.508672872475711,15.4665666666667
MSMEG_5452,0,0-2,-1.96523333333333,0.508845429719966,0.0383276417283951,14.5483,,MSMEG_5452,0.508845429719966,14.5483
MSMEG_2729,0,0-2,-1.9651,0.508879955218564,0.0697815943209877,15.5411333333333,,MSMEG_2729,0.508879955218564,15.5411333333333
MSMEG_0815,0,0-2,-1.96088333333333,0.509974246300563,0.0196589287037037,13.8198333333333,,MSMEG_0815,0.509974246300563,13.8198333333333
MSMEG_5052,0,0-2,-1.96,0.510204081632653,0.0655063622222222,12.6049,,MSMEG_5052,0.510204081632653,12.6049
MSMEG_4288,0,0-2,-1.95936666666666,0.510368996784677,0.0216576081481481,13.5952333333333,,MSMEG_4288,0.510368996784677,13.5952333333333
MSMEG_0457,0,0-2,-1.95796666666666,0.510733924649723,0.0795571720987652,16.3472,,MSMEG_0457,0.510733924649723,16.3472
MSMEG_0174,0,0-2,-1.95793333333333,0.510742619769145,0.303716601728395,11.3409666666667,,MSMEG_0174,0.510742619769145,11.3409666666667
MSMEG_2789,0,0-2,-1.95746666666666,0.510864382535251,0.0767449076543206,12.7131333333333,,MSMEG_2789,0.510864382535251,12.7131333333333
MSMEG_4959,0,0-2,-1.95691666666666,0.511007963207428,0.0376730096913579,16.0897666666667,,MSMEG_4959,0.511007963207428,16.0897666666667
MSMEG_1350,0,0-2,-1.9548,0.511561285041948,0.0238419866666664,15.7692333333333,,MSMEG_1350,0.511561285041948,15.7692333333333
MSMEG_0635,0,0-2,-1.95466666666666,0.511596180081857,0.0444487676543207,14.6375,,MSMEG_0635,0.511596180081857,14.6375
MSMEG_1540,0,0-2,-1.95161666666666,0.512395706123984,0.213640108703703,12.3347333333333,,MSMEG_1540,0.512395706123984,12.3347333333333
MSMEG_5968,1,1-4,-1.95076904761904,0.512618344657725,0.155503538756613,15.1511333333333,,MSMEG_5968,0.512618344657725,15.1511333333333
MSMEG_2105,0,0-2,-1.95033333333333,0.512732866176723,0.270086666172839,12.6704,,MSMEG_2105,0.512732866176723,12.6704
MSMEG_5170,0,0-2,-1.95013333333333,0.512785450567483,0.227982004691358,12.0345333333333,,MSMEG_5170,0.512785450567483,12.0345333333333
MSMEG_5257,0,0-2,-1.94991666666666,0.512842429163641,0.0736527637654322,15.3760666666667,,MSMEG_5257,0.512842429163641,15.3760666666667
MSMEG_1210,0,0-2,-1.94946666666666,0.512960809794133,0.405163868148148,11.9657,,MSMEG_1210,0.512960809794133,11.9657
MSMEG_4923,0,0-2,-1.94943333333333,0.512969580903853,0.233457163950617,14.0205333333333,,MSMEG_4923,0.512969580903853,14.0205333333333
ORF56,0,0-2,-1.94886666666666,0.513118735675437,0.166547603703703,11.4736666666667,,ORF56,0.513118735675437,11.4736666666667
MSMEG_6749,1,1-4,-1.94837619047619,0.513247906070745,0.332109506031746,12.107,,MSMEG_6749,0.513247906070745,12.107
MSMEG_5699,1,1-4,-1.94508333333333,0.514116790197507,0.332345698333333,12.2675,,MSMEG_5699,0.514116790197507,12.2675
MSMEG_4197,0,0-2,-1.94491666666666,0.514160846651529,0.0401026264814814,12.5816666666667,,MSMEG_4197,0.514160846651529,12.5816666666667
MSMEG_0222,1,1-4,-1.94281666666666,0.51471660561556,0.20692200574074,13.608,,MSMEG_0222,0.51471660561556,13.608
MSMEG_5566,0,0-2,-1.94263333333333,0.514765181283139,0.0819427817283949,13.2867666666667,,MSMEG_5566,0.514765181283139,13.2867666666667
MSMEG_4379,0,0-2,-1.94223333333333,0.514871196389038,0.36945873654321,13.786,,MSMEG_4379,0.514871196389038,13.786
MSMEG_6464,0,0-2,-1.94161666666666,0.515034721924171,0.378476897592592,11.7228333333333,,MSMEG_6464,0.515034721924171,11.7228333333333
MSMEG_0895,0,0-2,-1.94143333333333,0.515083357656715,0.263774390617284,13.3935666666667,,MSMEG_0895,0.515083357656715,13.3935666666667
MSMEG_1268,0,0-2,-1.94083333333333,0.515242593387721,0.133297960987654,13.9176666666667,,MSMEG_1268,0.515242593387721,13.9176666666667
MSMEG_1243,1,1-4,-1.94035238095238,0.515370305835465,0.0587262930158729,14.4697666666667,,MSMEG_1243,0.515370305835465,14.4697666666667
MSMEG_0938,0,0-2,-1.94026666666666,0.515393073117099,0.0631907098765431,15.0158,,MSMEG_0938,0.515393073117099,15.0158
MSMEG_0091,0,0-2,-1.93866666666666,0.515818431911969,0.196843878765432,14.0838333333333,,MSMEG_0091,0.515818431911969,14.0838333333333
MSMEG_4235,0,0-2,-1.93864999999999,0.515822866427671,0.0261587761111111,15.7346,,MSMEG_4235,0.515822866427671,15.7346
MSMEG_3593,0,0-2,-1.9377,0.516075759921557,0.105598993333333,12.2711666666667,,MSMEG_3593,0.516075759921557,12.2711666666667
MSMEG_4497,0,0-2,-1.93756666666666,0.516111273590588,0.0621722125925925,15.4992333333333,,MSMEG_4497,0.516111273590588,15.4992333333333
VBIMycSme59918_4053,0,0-2,-1.93748333333333,0.51613347211589,0.0937978800617284,12.8031333333333,,VBIMycSme59918_4053,0.51613347211589,12.8031333333333
MSMEG_2422,0,0-2,-1.93746666666666,0.516137912050102,0.224166459259259,12.3294333333333,,MSMEG_2422,0.516137912050102,12.3294333333333
MSMEG_3298,1,1-4,-1.93515714285714,0.516753899646394,0.252180112698412,11.9376666666667,,MSMEG_3298,0.516753899646394,11.9376666666667
MSMEG_2909,0,0-2,-1.9347,0.516876001447253,0.114377773333333,12.3922666666667,,MSMEG_2909,0.516876001447253,12.3922666666667
MSMEG_3890,0,0-2,-1.93016666666666,0.518089974958986,0.0321338520987655,14.7797666666667,,MSMEG_3890,0.518089974958986,14.7797666666667
MSMEG_5428,1,1-4,-1.92965714285714,0.518226776037195,0.168508972698412,14.7227,,MSMEG_5428,0.518226776037195,14.7227
MSMEG_3495,1,1-4,-1.9290238095238,0.518396919241168,0.070411391957672,14.3206,,MSMEG_3495,0.518396919241168,14.3206
MSMEG_0719,0,0-2,-1.92853333333333,0.518528761061948,0.163558001728394,13.8199,,MSMEG_0719,0.518528761061948,13.8199
MSMEG_4973,0,0-2,-1.92441666666666,0.519637985536745,0.203056917592592,12.4367,,MSMEG_4973,0.519637985536745,12.4367
MSMEG_5800,0,0-2,-1.92428333333333,0.519673991182866,0.0219490563580247,16.3453666666667,,MSMEG_5800,0.519673991182866,16.3453666666667
MSMEG_5832,1,1-4,-1.92395476190476,0.519762740684182,0.306376841507936,15.3999666666667,,MSMEG_5832,0.519762740684182,15.3999666666667
MSMEG_1200,0,0-2,-1.9239,0.519777535214928,0.116384454320987,12.6911666666667,,MSMEG_1200,0.519777535214928,12.6911666666667
VBIMycSme59918_4099,1,1-4,-1.9235619047619,0.519868894016063,0.176077812063492,12.2123666666667,,VBIMycSme59918_4099,0.519868894016063,12.2123666666667
MSMEG_4604,0,0-2,-1.92281666666666,0.520070382858482,0.477101326728395,10.0755,,MSMEG_4604,0.520070382858482,10.0755
MSMEG_5221,1,1-4,-1.92233571428571,0.520200500135625,0.134650931349206,14.0826666666667,,MSMEG_5221,0.520200500135625,14.0826666666667
