,No zero values in 0-15 minute timepoints,half-life for 0-15 minutes,Fold change half-life hypoxia/con no atc,hyp_1_5_slope,hyp_1_5_r2,hyp_1_5_mse,log2 hypoxia half-life,log2 con no atc half-life,con no atc half-life
MSMEG_5996,pass,26.65,18.71,-0.0375280780780781,0.260130748206292,0.106711237486486,4.74,0.510388561945846,1.42443378756944
MSMEG_6732,pass,42.39,18.71,-0.0235884384384384,0.0289539473947865,0.497123907372372,5.41,1.18022283515881,2.2661177625864
MSMEG_0599,pass,19.46,18.72,-0.0513869369369369,0.256255674490531,0.204169025942942,4.28,0.0561911686737491,1.03971719692244
MSMEG_5038,pass,24.60,18.75,-0.0406573573573573,0.210328416019095,0.165333581513513,4.62,0.391726940352526,1.3119629151816
MSMEG_5018,pass,15.76,18.76,-0.0634481981981982,0.483709433033999,0.114467564069068,3.98,-0.251183820355675,0.84020669084595
MSMEG_6024,pass,13.84,18.77,-0.0722578078078078,0.463883790731861,0.160750941198198,3.79,-0.439658595064018,0.737309067672686
MSMEG_3064,pass,15.13,18.77,-0.0660795795795795,0.566200273853857,0.0891226232912912,3.92,-0.310805431063174,0.806191551112544
MSMEG_4917,pass,18.19,18.77,-0.0549762762762762,0.431878552943394,0.10591669193994,4.19,-0.045652649569891,0.968851426633726
MSMEG_6410,pass,16.11,18.78,-0.0620726726726727,0.542841137825304,0.0864429345945946,4.01,-0.221505922072957,0.857669711394142
MSMEG_2667,pass,18.01,18.79,-0.0555129129129129,0.639241175459089,0.0463312988468467,4.17,-0.0608346625177221,0.95870930336074
MSMEG_5032,pass,16.95,18.80,-0.0590087087087087,0.322237823559872,0.195104486246246,4.08,-0.149454486890389,0.901591308659784
MSMEG_1934,pass,22.62,18.80,-0.0442006006006005,0.323148421145475,0.109013923279279,4.50,0.266806828736566,1.20314191918324
MSMEG_4314,pass,19.21,18.82,-0.0520444444444444,0.429893172153606,0.095692669333333,4.26,0.030201763703958,1.02115492622156
MSMEG_3631,pass,15.63,18.84,-0.0639986486486486,0.627434865674602,0.0647902103513512,3.97,-0.26953191743371,0.829588662288287
MSMEG_5890,pass,18.94,18.84,-0.0527972972972973,0.545272608716735,0.0619291382942942,4.24,0.00790491498195799,1.00549430818401
MSMEG_2780,pass,22.71,18.84,-0.0440283783783784,0.335798848147723,0.102145684501501,4.51,0.269599154600635,1.20547284672413
MSMEG_3621,pass,20.83,18.85,-0.048015165165165,0.405174922357149,0.0901649584954956,4.38,0.143938188719673,1.10491714436795
MSMEG_5875,pass,16.60,18.85,-0.0602427927927928,0.606184658772193,0.0628104787717718,4.05,-0.18352734808347,0.88054744892825
MSMEG_0634,pass,18.02,18.85,-0.0555076576576576,0.279082402844359,0.212027989726726,4.17,-0.0654344459486333,0.95565749235474
MSMEG_2938,pass,51.87,18.86,-0.0192774774774774,0.119045245803278,0.0732615624864865,5.70,1.45990658393059,2.75090550639586
MSMEG_2814,pass,15.09,18.86,-0.0662776276276276,0.349019495543576,0.218266169066065,3.92,-0.321724729253577,0.800112777801068
MSMEG_5830,pass,32.77,18.86,-0.0305178678678678,0.239002870609512,0.0789991645615616,5.03,0.796861502809155,1.73731758165393
MSMEG_3317,pass,61.55,18.91,-0.0162463963963963,0.0323825016054444,0.21010753572072,5.94,1.70259334489,3.25485515894543
MSMEG_5458,pass,11.35,18.91,-0.0881195195195195,0.492357298795963,0.213282993405405,3.50,-0.736864601978576,0.600042002940206
MSMEG_6888,pass,14.37,18.93,-0.0695735735735735,0.231789383163743,0.427375486018017,3.85,-0.396998676721251,0.759436541482596
MSMEG_1526,pass,13.76,18.94,-0.0726704204204203,0.669516965184699,0.0694443871801802,3.78,-0.460637732003457,0.726664971115067
MSMEG_3154,pass,13.12,18.95,-0.0762091591591591,0.400337462178675,0.23175507172072,3.71,-0.530453678309686,0.692336983487765
MSMEG_4505,pass,17.41,18.98,-0.0574363363363363,0.391954195046794,0.136335407315315,4.12,-0.124195771587192,0.91751536838242
MSMEG_1623,pass,22.53,18.98,-0.044390990990991,0.116273283585024,0.398989942726726,4.49,0.247279948836407,1.18696710122851
MSMEG_1103,pass,17.65,18.98,-0.0566474474474474,0.356244086747777,0.154478654426426,4.14,-0.104716854918277,0.929987445169493
MSMEG_6663,pass,27.50,18.98,-0.0363627627627627,0.21602304899525,0.127835409993994,4.78,0.534764324802928,1.44870547817629
MSMEG_6914,pass,22.60,18.98,-0.0442493993993993,0.457779583692417,0.0617829196126126,4.50,0.251567392181555,1.1904998115042
MSMEG_4584,pass,16.78,18.99,-0.0596009009009008,0.542485451223063,0.0798098846006005,4.07,-0.178491567822311,0.883626402756914
MSMEG_5920,pass,22.65,18.99,-0.0441412912912913,0.127850147684216,0.354090410579579,4.50,0.254584397618536,1.19299202399618
MSMEG_0371,pass,36.27,19.00,-0.027568018018018,0.36934183584956,0.0345709112402402,5.18,0.932744820378611,1.9089043570742
MSMEG_2269,pass,32.98,19.02,-0.0303184684684684,0.240045286549386,0.0775252667357357,5.04,0.79457173735932,1.73456239468729
MSMEG_3138,pass,20.96,19.02,-0.047721021021021,0.439165391101573,0.0774747837837838,4.39,0.139966106327674,1.10187922878948
MSMEG_4944,pass,15.71,19.02,-0.063642042042042,0.577540660149608,0.0789268524684683,3.97,-0.27586128334697,0.825957077763863
MSMEG_2944,pass,18.70,19.03,-0.0534869369369369,0.506181650736645,0.0743516312762762,4.22,-0.0255249678958879,0.982463034828315
MSMEG_2554,pass,16.43,19.03,-0.0608767267267267,0.386214242751844,0.156900861126126,4.04,-0.212341062676732,0.863135483499732
MSMEG_3381,pass,15.71,19.05,-0.0636397897897898,0.374378844824194,0.180298377822823,3.97,-0.277687253734243,0.824912353062487
MSMEG_0828,pass,28.07,19.06,-0.0356271771771771,0.0666977470089529,0.473160190279279,4.81,0.558729009561405,1.47297098247165
MSMEG_5273,pass,38.70,19.07,-0.0258409909909909,0.161760563547711,0.09218239506006,5.27,1.02092583885455,2.02922077922078
MSMEG_3200,pass,33.74,19.07,-0.0296351351351351,0.261002935095923,0.0662438197357357,5.08,0.823057238834379,1.76915106022696
MSMEG_6038,pass,17.29,19.07,-0.057836036036036,0.486677396965359,0.0939897449609608,4.11,-0.141628973651655,0.906495036939673
MSMEG_4705,pass,18.56,19.08,-0.053865015015015,0.442893639143896,0.0972269058828827,4.21,-0.0393657036843846,0.97308267959168
MSMEG_1059,pass,16.71,19.08,-0.0598385885885885,0.508193268207599,0.0923129148198199,4.06,-0.191297933805789,0.875817429600966
MSMEG_0043,pass,16.10,19.08,-0.0621052552552553,0.504754609419215,0.100816373486486,4.01,-0.244947931047802,0.843846251213029
MSMEG_3192,pass,18.43,19.09,-0.0542638138138138,0.252244398617606,0.232537496405405,4.20,-0.0511201529647652,0.965186637220821
MSMEG_5648,pass,8.02,19.11,-0.124704354354354,0.47463842646066,0.458556512117117,3.00,-1.25315224017674,0.419530545319788
MSMEG_3528,pass,21.36,19.12,-0.0468129129129128,0.26328804117966,0.163354889513513,4.42,0.159879226538464,1.11719360965255
MSMEG_4210,pass,21.67,19.13,-0.0461429429429429,0.164462110103432,0.288167561273273,4.44,0.179623584873609,1.13258834189067
MSMEG_5485,pass,26.89,19.14,-0.0371846846846847,0.358006655064148,0.0660544153513514,4.75,0.490943647885582,1.40536380518981
MSMEG_0559,pass,25.66,19.17,-0.0389665165165164,0.320078617772539,0.0859249766216215,4.68,0.420631330702205,1.33851316682654
MSMEG_0635,pass,9.81,19.18,-0.101914264264264,0.744230848255223,0.0950921492462462,3.29,-0.966922602750564,0.511596180081857
MSMEG_5019,pass,20.09,19.19,-0.0497681681681681,0.532235734105373,0.0579909928288287,4.33,0.0661410811813478,1.04691265458164
MSMEG_5062,pass,30.52,19.20,-0.0327642642642642,0.116508625063211,0.216859922246246,4.93,0.668524073876809,1.5894460780418
VBIMycSme59918_5985,pass,9.00,19.20,-0.111124774774774,0.62935000645431,0.19374377787087,3.17,-1.09361651273187,0.46858526299348
MSMEG_4430,pass,15.96,19.20,-0.0626391891891891,0.352497529937886,0.192004685486486,4.00,-0.266579534348088,0.831288100704616
MSMEG_5849,pass,18.08,19.21,-0.0553048048048047,0.3492594937164,0.151816707651651,4.18,-0.08710070763709,0.941412746728594
MSMEG_6518,pass,8.93,19.23,-0.11204009009009,0.653626539128246,0.177213193006006,3.16,-1.1074423782751,0.464116090904872
MSMEG_0434,pass,19.40,19.24,-0.0515408408408408,0.233015038062403,0.232937879831831,4.28,0.0121933794433723,1.00848762393593
MSMEG_0984,pass,22.96,19.25,-0.0435531531531531,0.167833600765717,0.250555932024024,4.52,0.254199245164146,1.19267357660088
MSMEG_0148,pass,20.63,19.27,-0.0484677177177177,0.113334108945045,0.489596977126126,4.37,0.0986857643683293,1.0707975657202
MSMEG_2735,pass,21.05,19.27,-0.0475135135135134,0.409637394360436,0.0866737844684684,4.40,0.127341944857673,1.09227940507182
MSMEG_5342,pass,35.17,19.28,-0.0284348348348348,0.0817818723090059,0.241837950606606,5.14,0.867529696815433,1.82453610083603
MSMEG_1046,pass,19.49,19.28,-0.0513129129129129,0.370454486678785,0.119200981957957,4.28,0.0154957131289052,1.01079869943901
MSMEG_5797,pass,8.46,19.28,-0.118163963963963,0.744434314969986,0.127696936960961,3.08,-1.18808437056115,0.43888523151196
MSMEG_3531,pass,12.84,19.28,-0.0778899399399399,0.505832324595567,0.157893667792792,3.68,-0.586804767631146,0.665815901903127
MSMEG_0366,pass,23.26,19.29,-0.0429855855855856,0.301826139395578,0.11386405642042,4.54,0.270054712868087,1.20585355769866
MSMEG_0091,pass,9.95,19.30,-0.100475075075075,0.742565548194816,0.0932358147387388,3.32,-0.955064768536346,0.515818431911969
MSMEG_5266,pass,29.04,19.30,-0.0344327327327327,0.154009018496931,0.173498923279279,4.86,0.589550344538196,1.50477766909939
MSMEG_2276,pass,35.80,19.30,-0.0279322822822823,0.240487001400295,0.0656433397927928,5.16,0.89128279849951,1.85482464178699
MSMEG_0717,pass,11.56,19.33,-0.0864903903903904,0.654234861399993,0.105321602162162,3.53,-0.741790545264887,0.597996711018089
MSMEG_1649,pass,29.79,19.34,-0.0335728228228228,0.089508083681023,0.305438496057057,4.90,0.62289476488139,1.53996201427031
MSMEG_1038,pass,14.23,19.35,-0.0702764264264264,0.567376614885989,0.100321061462462,3.83,-0.443429839778486,0.735384238264495
MSMEG_2795,pass,20.38,19.36,-0.0490581081081081,0.483186503944234,0.0685764285375373,4.35,0.0745973080480013,1.05306705780586
MSMEG_1068,pass,17.86,19.36,-0.0560007507507507,0.494907146471664,0.0852647293183182,4.16,-0.116852670654698,0.922197288739977
MSMEG_6145,pass,7.96,19.36,-0.125652252252252,0.785075624902732,0.115146026198198,2.99,-1.2828746732159,0.410975793525762
MSMEG_1383,pass,13.56,19.37,-0.073721021021021,0.604689995052335,0.0946502851171171,3.76,-0.513608649296563,0.700468146211054
MSMEG_1725,pass,13.66,19.37,-0.0732186186186186,0.53762639836662,0.122825835831831,3.77,-0.50426444134924,0.705019740552735
MSMEG_2584,pass,21.46,19.37,-0.0465947447447447,0.420672435669794,0.0796504494864862,4.42,0.147740850426452,1.10783333122317
MSMEG_0268,pass,17.65,19.37,-0.056652102102102,0.28741380133529,0.211980575504504,4.14,-0.134358645699056,0.911074764530559
MSMEG_4694,pass,16.07,19.38,-0.0622106606606606,0.58079651152924,0.0744157282612612,4.01,-0.269771266267964,0.829451041652271
MSMEG_4716,pass,52.51,19.38,-0.0190456456456456,0.0935149830909743,0.0936709771171169,5.71,1.43759067045214,2.70868132364228
MSMEG_1220,pass,18.79,19.39,-0.0532132132132132,0.185963591062086,0.330209143171171,4.23,-0.0451340550311911,0.969199754838622
MSMEG_4601,pass,14.71,19.40,-0.0680033033033033,0.592131053386759,0.0848588306426425,3.88,-0.3994627941311,0.758140533983653
MSMEG_5279,pass,19.47,19.42,-0.0513632132132131,0.237183748742148,0.226033910171171,4.28,0.00336884467704224,1.00233783367111
MSMEG_3240,pass,30.64,19.43,-0.0326399399399399,0.192202341724692,0.119282528792792,4.94,0.657022715334742,1.57682517514023
MSMEG_2325,pass,23.65,19.43,-0.0422845345345345,0.150218949700308,0.269450907228228,4.56,0.283374854117966,1.21703853955375
MSMEG_0364,pass,17.84,19.45,-0.0560411411411411,0.343741829552864,0.159731474198198,4.16,-0.124261954812695,0.917473278590761
MSMEG_0240,pass,24.36,19.45,-0.0410546546546546,0.297952960096079,0.105798018822822,4.61,0.324635687250849,1.25234815278647
MSMEG_0359,pass,29.51,19.46,-0.0338915915915915,0.317895128514729,0.0656576640720722,4.88,0.600701280036716,1.51645352069959
MSMEG_4302,pass,10.35,19.48,-0.096619069069069,0.755712887108908,0.0803902994684685,3.37,-0.912036637093108,0.531434341287134
MSMEG_4004,pass,26.37,19.49,-0.0379225225225225,0.102772954073455,0.334466151375375,4.72,0.436397888685408,1.35322139185264
MSMEG_1292,pass,11.66,19.51,-0.0857506006006006,0.414155220061903,0.277094551612612,3.54,-0.742552419479041,0.597680997728813
MSMEG_5796,pass,27.61,19.53,-0.0362193693693694,0.19254168908278,0.146558604405405,4.79,0.499843820724605,1.41406047465297
MSMEG_5798,pass,12.07,19.53,-0.0828405405405405,0.654720590856503,0.0964128117717716,3.59,-0.69395895054349,0.618155218775437
MSMEG_3766,pass,23.92,19.55,-0.041806006006006,0.376652841682673,0.077054909261261,4.58,0.291121201454419,1.22359083122604
MSMEG_1428,pass,33.22,19.55,-0.0301067567567567,0.159632025026141,0.127119342783783,5.05,0.764625963028593,1.69892947217902
MSMEG_0415,pass,17.86,19.57,-0.0559971471471471,0.404583836640886,0.122935727516516,4.16,-0.132225859338422,0.912422634164148
MSMEG_5056,pass,16.19,19.58,-0.0617477477477477,0.411750376987641,0.145112263087086,4.02,-0.273893795470173,0.82708425231584
MSMEG_2830,pass,20.84,19.58,-0.0479899399399399,0.135058373736915,0.392916182459459,4.38,0.0896510846190686,1.06411279595637
MSMEG_6913,pass,15.47,19.58,-0.0646466966966967,0.446348281601499,0.138098729198197,3.95,-0.34037236576947,0.789837425129996
MSMEG_5859,pass,18.23,19.59,-0.0548593093093093,0.331442977108056,0.16172029518018,4.19,-0.103882850472628,0.930525215017795
VBIMycSme59918_2999,pass,26.14,19.59,-0.0382493993993993,0.319639933150374,0.0829585676126123,4.71,0.416150864949523,1.33436269884387
MSMEG_1133,pass,17.88,19.60,-0.0559276276276275,0.380946121676288,0.135410364732732,4.16,-0.132181980417493,0.912450385510296
MSMEG_3980,pass,17.61,19.60,-0.0568018018018017,0.358684053305525,0.15368037618018,4.14,-0.154604810649803,0.89837842693938
MSMEG_4132,pass,13.14,19.60,-0.0761133633633634,0.423831849424158,0.209803005642642,3.72,-0.577134719907868,0.670293700356374
MSMEG_5698,pass,16.55,19.62,-0.0604258258258258,0.682978304815201,0.0451503878318319,4.05,-0.245231966072938,0.84368013273901
MSMEG_2364,pass,13.98,19.62,-0.0715126126126126,0.436517909512802,0.175864248384384,3.81,-0.488463593392992,0.712783777041235
MSMEG_4941,pass,86.34,19.63,-0.0115827327327327,0.048420330037485,0.0702382529459459,6.43,2.13687711791332,4.39808997235487
MSMEG_4382,pass,30.41,19.63,-0.032884084084084,0.133794987017346,0.186503321873873,4.93,0.631425858860127,1.54909525460487
MSMEG_4190,pass,21.90,19.64,-0.0456569069069069,0.316898034911544,0.119705245462462,4.45,0.157195441552728,1.11511727316656
MSMEG_5079,pass,33.58,19.65,-0.0297818318318318,0.120504318638426,0.172451959828828,5.07,0.773118660671971,1.70896003678333
MSMEG_6250,pass,18.66,19.65,-0.0535972972972973,0.722254659578882,0.0294290627387387,4.22,-0.0751218410048757,0.949261948834781
MSMEG_1051,pass,20.42,19.66,-0.0489665165165165,0.280447113475828,0.163886954399399,4.35,0.0549167361195117,1.0387991481847
MSMEG_3305,pass,42.94,19.68,-0.0232905405405405,0.078534973919342,0.169554417438438,5.42,1.12554287336521,2.1818363165616
MSMEG_0009,pass,12.29,19.68,-0.0813584084084084,0.697248629456393,0.0765662817387387,3.62,-0.679423798112598,0.624414611301904
MSMEG_6053,pass,15.13,19.69,-0.0660933933933934,0.474403975818958,0.12893002657057,3.92,-0.380119886357708,0.76837373698567
MSMEG_0346,pass,20.64,19.69,-0.0484421921921921,0.182356609796436,0.280300722975975,4.37,0.0680727778105541,1.04831535722095
MSMEG_1395,pass,16.09,19.69,-0.0621653153153153,0.444791375442994,0.128508054351351,4.01,-0.291976756022779,0.816782150587407
MSMEG_3398,pass,14.33,19.70,-0.0697806306306306,0.275411989975333,0.341281149294294,3.84,-0.458889413170885,0.727546108234611
MSMEG_5030,pass,14.62,19.70,-0.0684069069069069,0.264291605478284,0.347021570018017,3.87,-0.430445860890407,0.742032426817052
MSMEG_1837,pass,19.82,19.70,-0.0504608108108108,0.138649715727377,0.421408690375376,4.31,0.00836780661809675,1.00581697483781
MSMEG_1915,pass,39.87,19.70,-0.0250785285285285,0.158974934589367,0.0886377262072072,5.32,1.01702771424334,2.02374527792769
MSMEG_3224,pass,31.99,19.71,-0.0312635135135135,0.23224309664776,0.086077710135135,5.00,0.69862696902717,1.62295946658732
MSMEG_4686,pass,18.91,19.71,-0.0528711711711712,0.243466727211817,0.231398477681681,4.24,-0.0594014283510823,0.959662198905988
MSMEG_3835,pass,13.87,19.71,-0.0721027027027026,0.341061808063317,0.26757707296096,3.79,-0.507194185016035,0.703589478991993
MSMEG_2695,pass,19.04,19.72,-0.0525217717717717,0.543359410493514,0.061759002927928,4.25,-0.0503972136362193,0.965670416686785
VBIMycSme59918_2061,pass,15.41,19.73,-0.0648875375375375,0.378830243395048,0.183917250795795,3.95,-0.356169572406693,0.781236049356266
MSMEG_4570,pass,12.30,19.73,-0.0812987987987988,0.555676351189311,0.140792653117117,3.62,-0.681674141792834,0.623441396508728
MSMEG_4687,pass,24.44,19.74,-0.0409163663663663,0.227665410226959,0.151299248597597,4.61,0.308138325396289,1.23810899486185
MSMEG_6394,pass,21.52,19.74,-0.046477027027027,0.492296721943713,0.0593463377627628,4.43,0.124036499633248,1.08977968287411
VBIMycSme59918_4179,pass,23.00,19.78,-0.0434833333333333,0.433786351806857,0.0657482696666666,4.52,0.217731237877222,1.16290338211067
MSMEG_5155,pass,29.64,19.78,-0.0337411411411411,0.207699094274264,0.115693591531531,4.89,0.583376408367126,1.49835181300569
MSMEG_6476,pass,14.64,19.78,-0.0682848348348348,0.261245601026295,0.351264160273273,3.87,-0.433836462057717,0.740290560519812
MSMEG_4968,pass,22.71,19.78,-0.0440295795795795,0.264965623275106,0.143265432957957,4.51,0.199227770222462,1.14808365702914
MSMEG_3106,pass,40.43,19.79,-0.0247333333333333,0.138557566939145,0.101320082222222,5.34,1.03050696197857,2.0427419433285
MSMEG_2058,pass,88.91,19.81,-0.0112478978978978,0.0278853385536684,0.117494766615615,6.47,2.16632687647454,4.48879084799673
MSMEG_0816,pass,28.24,19.82,-0.0354115615615615,0.207492776065339,0.127592346927928,4.82,0.510457064357532,1.42450142450143
MSMEG_4672,pass,23.70,19.82,-0.0421993993993993,0.430896266374726,0.0626564037237236,4.57,0.257396255754676,1.19531947047348
MSMEG_5362,pass,24.03,19.84,-0.0416126126126125,0.20355590934165,0.180491089717717,4.59,0.276834656542415,1.21153380179307
MSMEG_6837,pass,15.20,19.84,-0.065787987987988,0.195313917528524,0.475029661489489,3.93,-0.38397610401648,0.766322672933485
MSMEG_0839,pass,16.69,19.85,-0.0599186186186186,0.163969023854375,0.487661379831831,4.06,-0.250193548248493,0.840783610324827
MSMEG_2454,pass,21.13,19.85,-0.0473238738738739,0.424745324932929,0.080802788105105,4.40,0.0902140975559219,1.06452814789844
MSMEG_3567,pass,29.49,19.85,-0.0339144144144144,0.259886428547036,0.087260487087087,4.88,0.570678630058555,1.48522204069508
MSMEG_6049,pass,37.83,19.86,-0.0264342342342342,0.116290041113306,0.141460410378378,5.24,0.929813514241913,1.90502973207118
MSMEG_0373,pass,29.39,19.87,-0.0340208708708708,0.20827746322946,0.117207607684684,4.88,0.564640642712856,1.47901905821701
MSMEG_2444,pass,15.26,19.87,-0.0655304804804804,0.451402490189494,0.139030731072072,3.93,-0.381154142592101,0.767823093559246
MSMEG_5956,pass,9.57,19.91,-0.104506606606606,0.475800593284843,0.320548138126126,3.26,-1.0571845261009,0.480568993688529
