,No zero values in 0-15 minute timepoints,half-life for 0-15 minutes,hyp_1_5_slope,hyp_1_5_r2,hyp_1_5_mse
MSMEG_3198,pass,24.81,-0.0403024024024024,0.279948504637847,0.111296496912912
MSMEG_0915,pass,24.83,-0.0402783783783784,0.366901878346753,0.0745760308348348
MSMEG_6447,pass,24.83,-0.0402759759759759,0.130418668144498,0.288135529513513
MSMEG_4990,pass,24.85,-0.0402403903903904,0.281497155281838,0.110106529162162
MSMEG_4670,pass,24.86,-0.0402241741741742,0.130115734962531,0.288164282387387
MSMEG_4989,pass,24.87,-0.0402135135135135,0.277522579181394,0.112151275135134
MSMEG_5243,pass,24.87,-0.0402112612612612,0.480166957659753,0.0466338446216215
MSMEG_3558,pass,24.88,-0.0401963963963963,0.192187835145874,0.180922656276276
MSMEG_4579,pass,24.88,-0.0401876876876876,0.259399378097329,0.122838753117117
MSMEG_5699,pass,24.88,-0.0401855855855856,0.306113515818085,0.0975170928648648
MSMEG_4307,pass,24.89,-0.0401692192192192,0.355061443708194,0.0780792849819821
MSMEG_2367,pass,24.91,-0.0401412912912913,0.346444892611015,0.0809776088018018
MSMEG_0103,pass,24.93,-0.0401106606606606,0.148846270112159,0.245089046039039
MSMEG_4269,pass,24.94,-0.0400902402402402,0.342428950260483,0.082221188129129
MSMEG_2576,pass,24.95,-0.0400851351351351,0.0981119418304486,0.393488178735735
MSMEG_6618,pass,24.95,-0.0400767267267267,0.323220719955757,0.0895914504594594
MSMEG_1387,pass,24.95,-0.0400755255255255,0.266404967645552,0.117816667864864
MSMEG_1505,pass,24.97,-0.0400435435435435,0.154442146198767,0.233871189489489
MSMEG_1641,pass,24.97,-0.0400402402402402,0.325059038210095,0.0886811077957957
MSMEG_6485,pass,24.99,-0.0400214714714714,0.233269207501888,0.14025095154054
MSMEG_2310,pass,25.00,-0.0400066066066065,0.389506573328506,0.0668288292372373
MSMEG_4913,pass,25.00,-0.0400025525525525,0.394174609610927,0.065519180093093
MSMEG_2866,pass,25.00,-0.0400016516516516,0.0805772353659717,0.486399318327327
MSMEG_3258,pass,25.01,-0.0399818318318318,0.243377989773942,0.132390635828828
MSMEG_0374,pass,25.01,-0.0399786786786787,0.159186913592872,0.224896757045045
MSMEG_3205,pass,25.01,-0.0399785285285285,0.256413328347807,0.123474942207207
MSMEG_6303,pass,25.03,-0.0399576576576576,0.182960889030516,0.18994105606006
MSMEG_4007,pass,25.03,-0.0399548048048048,0.190223277830981,0.181039722207207
MSMEG_1491,pass,25.03,-0.0399536036036035,0.121586330996699,0.30722776772072
MSMEG_3915,pass,25.03,-0.0399530030030029,0.410512935906716,0.0610633334264263
MSMEG_2926,pass,25.03,-0.0399481981981982,0.318355097818837,0.0910279987357357
MSMEG_6830,pass,25.04,-0.0399354354354354,0.114813121344436,0.327562752948948
MSMEG_4008,pass,25.05,-0.0399252252252252,0.14476796434905,0.250865224648648
MSMEG_5238,pass,25.05,-0.0399148648648648,0.217400397047575,0.152785745402402
MSMEG_4336,pass,25.07,-0.039889039039039,0.349199501260463,0.0789979152882881
MSMEG_0398,pass,25.07,-0.0398876876876877,0.194020467276183,0.17607123445045
MSMEG_5093,pass,25.08,-0.0398759759759759,0.176355901545958,0.197836520624624
MSMEG_5549,pass,25.08,-0.0398735735735735,0.224201726424366,0.146559642462462
MSMEG_1825,pass,25.08,-0.039872072072072,0.216957315944974,0.152856168288288
MSMEG_3808,pass,25.09,-0.039862012012012,0.468091135778977,0.0481015933783782
MSMEG_3575,pass,25.09,-0.0398564564564564,0.287411099560182,0.104922131711711
MSMEG_0945,pass,25.09,-0.0398546546546546,0.391734939473273,0.0657041623783784
MSMEG_2351,pass,25.11,-0.039824024024024,0.212289673301922,0.156769716624624
MSMEG_4248,pass,25.11,-0.0398225225225225,0.292614158183526,0.102129870486486
MSMEG_6293,pass,25.12,-0.0398052552552552,0.230981984367354,0.14053142593093
MSMEG_0535,pass,25.14,-0.0397803303303303,0.275550735979967,0.110835118759759
MSMEG_0308,pass,25.14,-0.0397695195195195,0.158229141200848,0.224151848405405
MSMEG_3284,pass,25.15,-0.0397614114114114,0.215865702397147,0.152990551264264
MSMEG_4289,pass,25.16,-0.0397441441441441,0.286504244650079,0.104795070042041
MSMEG_4225,pass,25.16,-0.0397381381381381,0.37177141619425,0.0710871245405406
MSMEG_5242,pass,25.18,-0.0397141141141141,0.370097324374772,0.0715124219819817
MSMEG_3525,pass,25.19,-0.0396948948948949,0.160325980898052,0.219841836372372
MSMEG_2092,pass,25.20,-0.0396903903903904,0.403426736810528,0.0620588994954954
MSMEG_0840,pass,25.20,-0.0396866366366366,0.173807403502234,0.199450825198198
MSMEG_5452,pass,25.20,-0.0396825825825825,0.145829731415767,0.245715443207207
MSMEG_0048,pass,25.20,-0.0396824324324324,0.17774261364791,0.194064908933933
MSMEG_1345,pass,25.20,-0.0396759759759759,0.297210102600119,0.0991633979579578
MSMEG_2719,pass,25.22,-0.0396536036036036,0.481582736866246,0.0450928917207207
MSMEG_3872,pass,25.22,-0.0396533033033033,0.316054998947203,0.0906465918648648
MSMEG_1176,pass,25.23,-0.0396340840840841,0.200344957196826,0.167030637318318
MSMEG_2685,pass,25.23,-0.0396286786786786,0.467914978817175,0.0475737613783783
MSMEG_1332,pass,25.24,-0.0396156156156156,0.186845659231279,0.181952074126125
MSMEG_2669,pass,25.25,-0.039603003003003,0.194826774202076,0.172675667315315
MSMEG_6630,pass,25.25,-0.0395963963963964,0.357228347655627,0.0751547349429429
MSMEG_0899,pass,25.26,-0.0395894894894895,0.373823414037707,0.0699397939459459
MSMEG_6565,pass,25.26,-0.0395861861861861,0.466620179408734,0.047719360072072
MSMEG_3792,pass,25.28,-0.0395587087087086,0.48150271759849,0.0448917128018017
MSMEG_4595,pass,25.29,-0.0395354354354354,0.303079566605889,0.0957489045045045
MSMEG_6416,pass,25.31,-0.0395063063063063,0.360388815344551,0.0737924312072073
MSMEG_1286,pass,25.33,-0.0394761261261261,0.194746573714218,0.171658784105104
MSMEG_2775,pass,25.34,-0.0394704204204204,0.38205842882728,0.0671267085135136
MSMEG_4617,pass,25.34,-0.0394627627627628,0.33819944980796,0.0811826868828828
MSMEG_4995,pass,25.35,-0.0394439939939939,0.159681811855828,0.218114380705705
MSMEG_5928,pass,25.35,-0.0394439939939939,0.24294547774062,0.129155922927927
MSMEG_1238,pass,25.36,-0.0394256756756756,0.394667315645569,0.0635119537267267
MSMEG_3259,pass,25.36,-0.0394247747747747,0.293901479223976,0.0994800952042042
VBIMycSme59918_3650,pass,25.40,-0.0393717717717718,0.220536486874054,0.145955167927928
MSMEG_0433,pass,25.41,-0.039361111111111,0.285242156948977,0.103422287
MSMEG_6756,pass,25.41,-0.0393558558558558,0.445241349788918,0.0514116491531532
VBIMycSme59918_6368,pass,25.41,-0.0393521021021021,0.326693902508321,0.0850240155045045
MSMEG_1703,pass,25.41,-0.0393501501501501,0.521589105556646,0.0378355069549549
MSMEG_0670,pass,25.42,-0.0393442942942943,0.137606580597454,0.258442522399399
MSMEG_5218,pass,25.43,-0.0393280780780781,0.216343284722828,0.149252669486486
MSMEG_3328,pass,25.43,-0.0393177177177177,0.442311555689549,0.0519247221261263
MSMEG_0321,pass,25.44,-0.0393132132132132,0.42344269197537,0.0560607809489488
MSMEG_2781,pass,25.45,-0.0392986486486487,0.270102802763272,0.111178819684684
MSMEG_5701,pass,25.45,-0.0392911411411411,0.361970247563971,0.072492246975976
MSMEG_4709,pass,25.45,-0.039286036036036,0.277870275693363,0.106852274627627
MSMEG_5239,pass,25.45,-0.039286036036036,0.205038969630998,0.159411655072071
MSMEG_1109,pass,25.46,-0.0392843843843843,0.230582866539703,0.137185731459459
MSMEG_6577,pass,25.46,-0.03928003003003,0.183456474216702,0.182946514531531
MSMEG_3924,pass,25.46,-0.0392795795795795,0.221848007208457,0.144170625957958
MSMEG_1030,pass,25.47,-0.0392662162162162,0.39775371327795,0.0621916695945945
MSMEG_3107,pass,25.47,-0.0392647147147147,0.224228230663678,0.142096308165165
MSMEG_2671,pass,25.50,-0.0392129129129129,0.324534059349361,0.085258090846847
MSMEG_0756,pass,25.50,-0.0392111111111111,0.157183173630541,0.219623931999999
MSMEG_5363,pass,25.51,-0.0392022522522522,0.24328337444104,0.127343594087087
MSMEG_4120,pass,25.51,-0.0391956456456456,0.197742080852665,0.166044608561561
MSMEG_5250,pass,25.53,-0.0391729729729729,0.189114734293362,0.175283617873873
MSMEG_4915,pass,25.53,-0.039168018018018,0.337289678095614,0.0803004716846847
MSMEG_3697,pass,25.54,-0.0391569069069068,0.199729450408473,0.163661190351351
MSMEG_1654,pass,25.54,-0.0391549549549549,0.392351514756456,0.0632535295015014
MSMEG_5664,pass,25.54,-0.0391531531531531,0.280735718042093,0.104630555135135
MSMEG_1541,pass,25.55,-0.0391405405405405,0.144940120094777,0.240766340216216
MSMEG_2896,pass,25.55,-0.0391331831831832,0.166665064822431,0.203985635288288
MSMEG_2755,pass,25.56,-0.0391268768768768,0.328590626407466,0.0833329618228226
MSMEG_6523,pass,25.58,-0.0390965465465465,0.0772396506870748,0.486474005282282
MSMEG_2447,pass,25.60,-0.0390654654654654,0.231989210189798,0.134592159783783
MSMEG_2945,pass,25.61,-0.0390478978978978,0.407550354817395,0.0590472541711711
MSMEG_4155,pass,25.62,-0.0390391891891892,0.0977187655977526,0.374886457042041
MSMEG_2920,pass,25.62,-0.0390279279279279,0.0813211423315635,0.45840089851051
MSMEG_1926,pass,25.64,-0.0390052552552553,0.206087585067602,0.15613534681982
MSMEG_2778,pass,25.64,-0.0389981981981982,0.396429376791553,0.0616858521801803
MSMEG_0559,pass,25.66,-0.0389665165165164,0.320078617772539,0.0859249766216215
MSMEG_3503,pass,25.67,-0.038954054054054,0.16669709381064,0.202075849717717
MSMEG_2907,pass,25.68,-0.0389469969969969,0.207283360807552,0.154538149426426
MSMEG_6203,pass,25.69,-0.0389198198198198,0.322637784791217,0.0847191524684686
MSMEG_3283,pass,25.69,-0.0389183183183183,0.246533352275529,0.123319201549549
MSMEG_2006,pass,25.70,-0.0389177177177177,0.171533780133365,0.194874087459459
MSMEG_4682,pass,25.70,-0.0389043543543543,0.26104850444952,0.114136714783783
MSMEG_4300,pass,25.71,-0.0389013513513513,0.363361937555308,0.0706344819069069
MSMEG_3039,pass,25.71,-0.0388992492492492,0.278334070806932,0.104516892873873
MSMEG_0658,pass,25.72,-0.038881081081081,0.171107979416091,0.19509160442042
MSMEG_2319,pass,25.72,-0.03888003003003,0.215626320953921,0.146490223864864
MSMEG_4661,pass,25.72,-0.0388798798798798,0.245722554688336,0.123614708504504
MSMEG_5282,pass,25.73,-0.0388716216216216,0.116650723785945,0.304820771168168
ORF19,pass,25.73,-0.0388674174174174,0.160913432337679,0.209855356873873
MSMEG_6306,pass,25.73,-0.0388666666666666,0.101005459410762,0.358179740888889
MSMEG_0837,pass,25.74,-0.0388435435435435,0.211723998779593,0.149651171711711
MSMEG_6154,pass,25.75,-0.0388357357357357,0.254078752237543,0.117956512912913
MSMEG_1088,pass,25.76,-0.0388195195195195,0.094132906583927,0.386329210738739
MSMEG_3847,pass,25.77,-0.0388057057057057,0.187391132121653,0.173963410954955
MSMEG_1754,pass,25.81,-0.0387430930930931,0.138446257155887,0.248842155684684
MSMEG_2625,pass,25.82,-0.0387298798798799,0.453423542701033,0.0481696372822822
MSMEG_0451,pass,25.83,-0.0387219219219219,0.0891943428798652,0.40788378381982
MSMEG_0861,pass,25.83,-0.0387201201201201,0.310925776446091,0.0885150031711713
MSMEG_5793,pass,25.83,-0.038715015015015,0.364101497852799,0.0697362228828828
MSMEG_6939,pass,25.83,-0.0387084084084084,0.185005453799591,0.175838925405405
MSMEG_0775,pass,25.84,-0.0386926426426426,0.137370480399686,0.250450500513513
MSMEG_6685,pass,25.89,-0.038618018018018,0.107444101545395,0.330040341573573
MSMEG_0520,pass,25.90,-0.0386103603603603,0.175108716085757,0.187081516429429
MSMEG_0766,pass,25.90,-0.0386064564564564,0.234529385835745,0.129594138711711
MSMEG_5667,pass,25.91,-0.0385947447447447,0.189521760127107,0.169696484153153
MSMEG_6768,pass,25.92,-0.0385833333333332,0.157699494412582,0.211821710555555
VBIMycSme59918_6180,pass,25.92,-0.0385789789789789,0.126907813007762,0.27277679445045
MSMEG_6157,pass,25.94,-0.0385566066066066,0.497555206966944,0.0399925322372373
MSMEG_4476,pass,25.94,-0.0385542042042042,0.136801305740006,0.249860865018017
MSMEG_0906,pass,25.94,-0.0385430930930931,0.254384654987615,0.115998206795795
MSMEG_0985,pass,25.95,-0.03854009009009,0.246466427142247,0.120977473006006
MSMEG_0682,pass,25.97,-0.0385102102102102,0.188550455994909,0.170027798822823
MSMEG_5254,pass,25.97,-0.0385061561561561,0.168739058402535,0.194588114279279
MSMEG_2381,pass,25.97,-0.0385039039039038,0.255499775439685,0.11508482466066
MSMEG_5980,pass,25.97,-0.0384996996996996,0.0958539356901791,0.372458209597597
MSMEG_5181,pass,25.97,-0.0384995495495495,0.234617009764412,0.128814522483483
MSMEG_4977,pass,25.98,-0.0384855855855855,0.185748263435848,0.172967436864865
MSMEG_0628,pass,25.99,-0.0384828828828829,0.182943123972643,0.176199883483483
MSMEG_6247,pass,25.99,-0.0384774774774775,0.23180195830777,0.130708400708708
MSMEG_3472,pass,26.00,-0.0384656156156156,0.214322151955356,0.144496405126126
MSMEG_6532,pass,26.00,-0.0384602102102102,0.0900912093143213,0.397990744045044
MSMEG_4934,pass,26.00,-0.0384587087087087,0.249241381117984,0.118687175468468
MSMEG_1574,pass,26.02,-0.0384267267267267,0.323882956729212,0.0821173247927928
MSMEG_3474,pass,26.03,-0.038416066066066,0.178446153800929,0.181004278723723
MSMEG_4470,pass,26.04,-0.0384076576576576,0.321666878272254,0.0828717563933932
MSMEG_3257,pass,26.05,-0.0383851351351351,0.403076519641242,0.0581288231801801
MSMEG_2818,pass,26.08,-0.0383442942942943,0.218478861938612,0.140109319288288
MSMEG_6475,pass,26.12,-0.0382858858858858,0.183716145653778,0.173502406426426
MSMEG_0730,pass,26.12,-0.0382852852852853,0.325641495349841,0.0808628593873873
VBIMycSme59918_2999,pass,26.14,-0.0382493993993993,0.319639933150374,0.0829585676126123
MSMEG_5341,pass,26.16,-0.0382279279279279,0.086876587574934,0.409187597621621
MSMEG_1821,pass,26.18,-0.0382021021021021,0.237716827713117,0.124670915615615
MSMEG_1281,pass,26.18,-0.0381972972972972,0.217012444535205,0.140239292072072
MSMEG_6222,pass,26.19,-0.0381894894894895,0.121215385406774,0.281673911279279
MSMEG_5114,pass,26.20,-0.0381671171171171,0.324917319787927,0.0806300704834834
MSMEG_3136,pass,26.20,-0.0381614114114113,0.142477829468591,0.233496913930931
MSMEG_5153,pass,26.21,-0.0381578078078078,0.310726530087606,0.0860427496426427
MSMEG_0001,pass,26.21,-0.0381524024024023,0.236831774083897,0.124956344801801
MSMEG_5225,pass,26.22,-0.0381369369369369,0.181343385692666,0.174914532276276
MSMEG_3902,pass,26.23,-0.0381246246246245,0.313916798611535,0.0846267382462459
MSMEG_1425,pass,26.27,-0.038069069069069,0.247378845808698,0.117460703135135
MSMEG_6906,pass,26.28,-0.0380543543543543,0.263324063351875,0.107926693561561
MSMEG_4063,pass,26.30,-0.0380228228228228,0.229984404941023,0.128950807279279
MSMEG_4715,pass,26.31,-0.0380028528528528,0.261577150716265,0.108610532405405
MSMEG_2492,pass,26.32,-0.0379974474474475,0.450158365396092,0.0469802543153153
MSMEG_3789,pass,26.32,-0.0379956456456456,0.247505557200076,0.11692845745045
MSMEG_3544,pass,26.32,-0.0379894894894895,0.223280772557249,0.133743863723723
MSMEG_0900,pass,26.32,-0.0379888888888889,0.139315255769567,0.237515978666666
MSMEG_1980,pass,26.35,-0.0379569069069068,0.359666871121783,0.0683315676846847
MSMEG_5794,pass,26.35,-0.0379564564564564,0.322281486921967,0.0807085477117116
MSMEG_0019,pass,26.36,-0.0379388888888889,0.137331818377153,0.240866302111111
MSMEG_4004,pass,26.37,-0.0379225225225225,0.102772954073455,0.334466151375375
MSMEG_4756,pass,26.37,-0.0379159159159159,0.201512805294604,0.151754867651651
MSMEG_5401,pass,26.40,-0.0378753753753753,0.215217973594356,0.139353737801801
MSMEG_2134,pass,26.41,-0.0378692192192192,0.0835856432998367,0.418858292093093
MSMEG_2777,pass,26.43,-0.0378367867867867,0.329463421904322,0.0776207768378378
MSMEG_4920,pass,26.43,-0.0378286786786786,0.217196780736677,0.137396536045045
MSMEG_0201,pass,26.44,-0.0378216216216216,0.12486586025085,0.267082494834835
MSMEG_0852,pass,26.45,-0.0378037537537537,0.0770100880943228,0.456303085846847
MSMEG_5220,pass,26.45,-0.0378037537537537,0.249763107414818,0.114360013846846
MSMEG_3280,pass,26.46,-0.0377942942942943,0.187477402636547,0.164919960288288
MSMEG_0822,pass,26.46,-0.037793093093093,0.193463758192886,0.158629283351351
MSMEG_1920,pass,26.48,-0.0377693693693693,0.166554802195633,0.190166308960961
MSMEG_0836,pass,26.49,-0.0377445945945946,0.537692657674021,0.0326317552882882
MSMEG_4907,pass,26.51,-0.0377228228228228,0.223161211562333,0.131963789945945
MSMEG_1140,pass,26.53,-0.0376996996996996,0.171507659018322,0.182900537153153
MSMEG_5492,pass,26.53,-0.0376881381381381,0.109183749655767,0.308726359984985
MSMEG_5438,pass,26.54,-0.037681081081081,0.378574823893477,0.0620894830870871
MSMEG_4250,pass,26.55,-0.0376642642642642,0.357337460972604,0.067966927135135
MSMEG_5047,pass,26.56,-0.0376483483483483,0.266037727574921,0.104173338882882
MSMEG_6290,pass,26.56,-0.0376472972972973,0.202965001395402,0.148271630627627
MSMEG_6673,pass,26.59,-0.0376118618618618,0.0895145555678912,0.38332154754054
MSMEG_4455,pass,26.60,-0.0375992492492492,0.206394607166212,0.144810092873873
MSMEG_0376,pass,26.60,-0.0375963963963964,0.14902413530128,0.215024176276276
MSMEG_4594,pass,26.60,-0.0375941441441441,0.119067658055884,0.278562959708708
MSMEG_0463,pass,26.61,-0.0375863363363363,0.0963195220917358,0.353097622315315
MSMEG_2465,pass,26.62,-0.037561111111111,0.335868815493145,0.0743182154444444
MSMEG_3031,pass,26.62,-0.037559009009009,0.377340644340411,0.06201252306006
MSMEG_0358,pass,26.63,-0.0375581081081081,0.201270208832206,0.149128971204204
MSMEG_6748,pass,26.63,-0.0375522522522522,0.366212100315791,0.0650155817537537
MSMEG_4186,pass,26.63,-0.0375501501501501,0.15435820775946,0.205785270954954
MSMEG_5121,pass,26.65,-0.0375298798798799,0.38632664718812,0.0596034186156157
MSMEG_5996,pass,26.65,-0.0375280780780781,0.260130748206292,0.106711237486486
MSMEG_6574,pass,26.65,-0.0375258258258258,0.108524357812378,0.308160517165165
MSMEG_6098,pass,26.65,-0.0375231231231231,0.377031021552145,0.0619757103783783
MSMEG_6931,pass,26.65,-0.0375172672672672,0.26720263141696,0.102834723612612
MSMEG_4112,pass,26.67,-0.0374984984984984,0.265337829573745,0.103717127939939
MSMEG_3806,pass,26.67,-0.0374923423423423,0.326070605874481,0.0773966417267268
MSMEG_4647,pass,26.67,-0.0374906906906906,0.30097078223722,0.0869665206246245
MSMEG_4779,pass,26.69,-0.0374666666666666,0.132812701260667,0.244172996
MSMEG_6219,pass,26.70,-0.037457057057057,0.213994575013251,0.137285384828828
MSMEG_6087,pass,26.71,-0.0374412912912912,0.147800892124808,0.215327687912913
MSMEG_0740,pass,26.71,-0.0374348348348348,0.283985932712786,0.0941262572732732
MSMEG_3776,pass,26.74,-0.0373987987987988,0.211294826933593,0.139083417117117
MSMEG_5942,pass,26.76,-0.0373737237237237,0.216258201348859,0.13485510293994
MSMEG_2665,pass,26.76,-0.0373627627627627,0.246419460346994,0.113727857549549
MSMEG_6929,pass,26.76,-0.0373624624624624,0.432788735953704,0.048738718018018
MSMEG_0643,pass,26.77,-0.0373531531531531,0.209356704702114,0.14037264269069
VBIMycSme59918_2281,pass,26.78,-0.0373445945945946,0.103778450314594,0.32084695351051
MSMEG_5048,pass,26.78,-0.0373364864864865,0.274914457632326,0.097947370135135
MSMEG_5350,pass,26.78,-0.037334984984985,0.109943551587431,0.300617300993994
MSMEG_2378,pass,26.80,-0.0373138138138138,0.345963744721978,0.0701204565165166
